id,highedu,race,time,divorce
10316,0,1,21,0
10457,0,1,21,0
10627,0,1,21,0
10637,0,1,21,0
10844,0,0,21,0
11663,0,0,21,0
12316,0,1,21,0
12358,0,0,21,1
13028,1,0,21,0
13616,0,1,21,1
13686,0,1,21,0
13702,0,1,21,0
13975,0,1,21,0
14260,0,1,21,0
14527,0,1,21,0
14530,0,0,21,0
14741,0,0,21,0
16695,0,0,21,0
16717,0,1,21,1
94,0,0,22,0
408,0,0,22,0
439,1,0,22,0
502,1,1,22,0
831,1,0,22,0
964,0,1,22,0
973,0,0,22,0
1178,0,0,22,0
1241,1,0,22,0
1483,0,0,22,0
1536,0,0,22,0
1701,0,0,22,0
2324,0,1,22,1
2377,0,1,22,1
2518,1,0,22,0
2628,1,0,22,0
2679,0,0,22,0
2838,0,0,22,0
2953,0,0,22,0
3206,0,1,22,0
3243,1,0,22,0
3291,1,0,22,0
3577,0,0,22,0
4235,0,1,22,1
4350,1,0,22,0
4410,0,0,22,0
4432,0,0,22,1
4707,1,0,22,0
5455,0,0,22,0
5691,0,0,22,0
5766,0,0,22,1
5787,0,0,22,0
5858,0,0,22,0
5933,0,0,22,0
6155,0,0,22,1
6919,0,0,22,0
7027,0,0,22,0
7231,0,1,22,1
7518,0,0,22,1
7569,0,1,22,0
7643,0,0,22,0
8064,0,0,22,0
8151,0,0,22,1
8547,0,0,22,1
8773,1,0,22,0
9356,0,0,22,0
9723,0,1,22,1
10201,0,0,22,1
10287,0,1,22,0
10662,0,0,22,0
10797,0,1,22,0
10827,0,1,22,0
11579,0,0,22,1
12174,0,0,22,0
12804,0,0,22,0
12806,0,0,22,0
13478,0,0,22,0
13774,0,1,22,1
14575,0,0,22,0
15275,0,1,22,0
15462,0,1,22,0
15536,0,0,22,0
16713,0,0,22,0
16809,0,1,22,0
16855,0,0,22,0
17041,0,1,22,1
17092,0,0,22,1
329,0,0,23,0
1056,1,0,23,0
1230,0,0,23,0
1826,0,0,23,0
1868,0,0,23,0
2157,0,0,23,0
2348,0,1,23,0
2379,0,0,23,1
2473,0,0,23,0
2598,0,0,23,0
2979,0,0,23,0
3110,0,0,23,0
3602,1,0,23,0
3725,0,0,23,0
3767,1,0,23,0
3768,1,0,23,0
3831,1,0,23,1
4608,0,0,23,1
4742,0,0,23,0
4743,0,0,23,0
4911,0,0,23,0
5435,0,0,23,1
6493,1,0,23,0
6512,1,0,23,0
6518,0,1,23,1
6916,1,0,23,0
7509,0,0,23,0
7543,0,0,23,0
7749,0,0,23,1
7822,0,0,23,1
8036,0,0,23,1
8157,0,0,23,0
8221,0,0,23,0
8451,0,1,23,0
8927,0,0,23,0
10182,0,1,23,0
10507,0,0,23,1
10932,0,0,23,0
11581,0,0,23,1
11904,0,1,23,1
12686,0,0,23,1
12731,0,0,23,0
12750,0,1,23,0
12833,0,0,23,1
12929,0,0,23,0
13147,0,1,23,0
14018,0,0,23,0
14244,0,1,23,0
14871,0,0,23,0
15752,0,0,23,0
16412,0,0,23,1
47,0,0,24,0
50,0,0,24,0
425,0,0,24,0
602,0,0,24,0
748,1,0,24,0
926,0,1,24,0
963,0,1,24,0
1210,1,0,24,0
1332,0,0,24,0
1758,1,0,24,1
1985,0,0,24,0
2073,0,0,24,1
2095,1,0,24,0
2098,1,0,24,0
2148,0,0,24,0
2149,0,0,24,0
2181,0,0,24,1
2632,0,0,24,0
2877,0,1,24,0
3002,0,0,24,0
3266,0,0,24,0
3289,0,0,24,0
3487,0,0,24,0
3490,0,0,24,0
3509,1,0,24,0
4015,0,0,24,0
4476,0,0,24,1
4507,0,0,24,0
4624,0,0,24,0
4629,0,0,24,0
5018,0,1,24,0
5090,0,0,24,0
5448,0,1,24,0
5474,0,1,24,1
5611,0,0,24,0
5737,0,1,24,0
5764,0,0,24,1
5864,0,0,24,0
5997,1,0,24,1
6148,0,0,24,1
6496,0,0,24,1
6725,0,0,24,0
6843,0,0,24,1
6890,0,0,24,0
6910,0,0,24,0
7207,0,0,24,0
7386,0,0,24,1
7410,0,0,24,0
7531,0,0,24,0
7638,0,0,24,0
8027,1,0,24,0
8589,0,0,24,0
9359,0,1,24,0
9393,0,0,24,0
9814,0,1,24,0
10056,0,0,24,1
10109,0,1,24,0
11478,0,1,24,1
11826,0,0,24,0
11941,0,0,24,0
12132,1,1,24,0
12388,0,0,24,0
13611,0,0,24,0
14400,0,1,24,0
14718,0,0,24,0
14883,0,0,24,0
14884,0,0,24,0
15005,0,1,24,1
15672,0,0,24,0
16077,0,1,24,0
16144,0,0,24,0
16487,0,1,24,0
16557,0,0,24,0
16930,0,1,24,1
16971,1,0,24,0
17112,0,0,24,0
280,0,0,25,1
931,0,0,25,0
1012,1,0,25,0
1477,0,0,25,0
1685,0,0,25,0
2151,1,0,25,0
2295,0,0,25,1
2630,1,0,25,0
2950,0,0,25,0
3798,0,0,25,0
3803,0,0,25,0
4328,0,0,25,0
4429,0,0,25,1
4524,0,0,25,0
4826,0,0,25,0
4883,0,0,25,0
4974,0,1,25,0
5046,0,0,25,0
5390,1,0,25,0
5782,0,0,25,1
5865,0,0,25,0
6247,1,0,25,1
6336,0,1,25,0
6473,1,0,25,0
6474,1,0,25,0
6536,0,0,25,0
6620,0,0,25,0
6637,0,0,25,1
6668,0,0,25,0
6875,0,0,25,1
6921,0,0,25,0
6942,0,0,25,0
7458,0,0,25,0
7565,0,1,25,1
7747,1,0,25,1
7849,0,1,25,0
8470,0,0,25,0
8887,0,0,25,0
9198,0,0,25,0
9490,0,0,25,1
9498,0,0,25,1
9552,0,0,25,0
10747,0,0,25,0
12077,0,1,25,0
12399,0,0,25,1
13281,0,0,25,0
13422,1,1,25,1
14096,0,0,25,0
14100,0,0,25,1
14307,0,0,25,0
14336,0,0,25,0
14440,0,0,25,1
16364,0,0,25,0
16415,0,0,25,0
16685,1,0,25,0
16686,0,0,25,0
16961,1,0,25,0
164,0,0,26,0
485,0,0,26,0
1077,1,0,26,0
3941,0,0,26,0
3998,0,0,26,0
4076,0,0,26,0
4126,1,0,26,0
4143,0,0,26,0
5580,0,0,26,0
6060,0,0,26,0
6063,0,0,26,0
6378,0,0,26,1
6495,0,0,26,0
6684,0,0,26,0
6997,0,0,26,0
7000,0,0,26,0
7057,0,0,26,0
7060,0,0,26,0
7841,0,0,26,1
7920,0,0,26,0
8144,1,0,26,0
8423,0,0,26,1
9269,0,0,26,1
10335,0,1,26,0
10432,0,0,26,0
11397,0,1,26,0
11412,0,1,26,0
11751,0,1,26,0
12057,0,0,26,0
12064,0,1,26,0
12163,0,1,26,0
12165,0,0,26,0
13152,0,0,26,0
13505,0,0,26,1
13650,0,0,26,0
13747,0,1,26,0
13793,0,0,26,0
13897,0,1,26,0
13900,0,0,26,0
13940,0,0,26,0
14630,0,0,26,0
15140,0,1,26,0
16643,0,0,26,0
122,1,0,27,0
124,1,0,27,0
362,0,0,27,0
468,0,0,27,0
1149,0,0,27,0
1339,0,0,27,1
1760,0,0,27,1
2128,1,0,27,0
2737,0,0,27,0
2772,1,0,27,0
3005,0,0,27,1
4162,0,0,27,0
4621,0,0,27,0
4865,0,0,27,0
4948,0,0,27,0
5053,0,0,27,0
6233,0,0,27,1
6348,0,0,27,1
6721,0,0,27,0
6738,0,0,27,0
6886,1,0,27,1
7545,0,0,27,0
7572,0,0,27,0
7984,0,0,27,1
8131,0,0,27,0
8233,0,0,27,0
8385,0,0,27,0
8702,0,1,27,0
8835,0,0,27,0
10258,0,1,27,0
10261,0,0,27,0
11140,0,1,27,0
12579,0,1,27,1
13731,0,0,27,0
14325,0,1,27,1
14613,0,1,27,0
15464,0,1,27,0
16269,0,0,27,0
16904,0,1,27,0
17242,0,0,27,0
342,0,0,28,0
820,1,0,28,0
875,0,0,28,1
2091,0,0,28,0
2235,0,0,28,0
2597,0,0,28,0
2764,0,0,28,1
3342,0,0,28,0
3525,1,1,28,0
3551,1,0,28,0
3648,0,1,28,1
3650,0,0,28,1
3728,1,0,28,0
4719,1,0,28,0
4946,0,0,28,0
5951,0,0,28,0
6587,0,0,28,1
7144,0,0,28,0
7529,0,0,28,0
7987,0,0,28,0
8053,0,0,28,0
8743,0,0,28,0
9868,0,1,28,0
10001,0,1,28,1
10004,0,0,28,0
10659,1,0,28,0
11693,0,0,28,0
12067,0,0,28,0
12563,0,0,28,0
15190,0,0,28,0
16640,0,1,28,0
16720,0,0,28,1
16882,0,1,28,0
16916,0,1,28,0
17144,0,0,28,0
451,1,0,29,0
454,1,0,29,0
759,0,0,29,0
880,1,0,29,0
1707,0,0,29,0
1999,0,0,29,0
2051,0,0,29,0
2636,0,0,29,0
2729,0,0,29,0
3093,0,0,29,0
3570,1,0,29,0
4109,0,0,29,0
4526,0,0,29,0
5226,0,0,29,1
5820,0,0,29,0
6140,0,0,29,0
7297,0,0,29,0
7367,0,0,29,0
7649,0,1,29,1
7882,0,0,29,1
8939,0,1,29,1
8971,0,0,29,0
8974,0,0,29,0
9158,0,1,29,0
9387,0,1,29,0
9395,1,0,29,1
12272,0,1,29,0
12787,0,0,29,1
13129,0,0,29,1
13216,0,0,29,0
15738,0,0,29,0
16715,0,1,29,0
114,0,0,30,0
902,0,1,30,0
917,1,0,30,0
1015,1,0,30,0
1376,1,0,30,1
2177,0,1,30,0
2298,1,0,30,0
2350,0,0,30,0
2458,0,0,30,0
2502,0,0,30,0
2671,0,0,30,0
2742,0,0,30,0
3134,0,0,30,0
3464,0,0,30,0
3467,0,0,30,0
3716,0,0,30,1
4397,0,0,30,0
5268,0,0,30,0
5293,0,0,30,0
6697,0,0,30,0
6995,0,0,30,0
7493,0,0,30,0
7755,0,0,30,0
9239,0,0,30,0
10170,0,1,30,0
10297,0,0,30,0
10946,0,0,30,1
11223,0,0,30,0
12036,0,0,30,0
14985,0,0,30,1
16173,0,1,30,1
16206,0,0,30,0
16281,0,1,30,0
410,0,0,31,0
690,0,0,31,0
2069,0,0,31,0
2274,1,0,31,1
2358,0,0,31,1
2384,0,0,31,0
2804,1,0,31,1
2849,0,0,31,0
2987,0,0,31,0
2990,0,0,31,0
2998,0,0,31,0
3370,0,1,31,0
3473,0,0,31,0
3926,0,0,31,1
4055,0,0,31,0
4058,0,0,31,0
4367,1,0,31,0
4962,0,0,31,0
4995,0,0,31,0
5325,0,0,31,0
6036,0,0,31,0
6410,0,0,31,0
9534,0,0,31,0
10092,0,0,31,0
13001,0,0,31,0
13521,0,1,31,0
14702,0,0,31,0
15041,0,0,31,0
15513,0,1,31,0
16176,0,0,31,1
17219,0,0,31,0
320,0,0,32,1
504,0,0,32,0
844,0,0,32,0
929,0,0,32,0
989,0,0,32,0
1087,0,0,32,0
1369,0,0,32,0
1372,0,0,32,0
1670,0,0,32,0
2126,0,0,32,0
2163,1,0,32,0
2504,1,0,32,0
2568,1,0,32,0
2700,0,0,32,0
2712,0,0,32,0
3476,0,0,32,0
3895,0,0,32,0
4129,1,0,32,0
4227,0,0,32,0
4232,0,0,32,0
4318,0,0,32,0
4439,1,0,32,0
4520,0,0,32,0
5087,0,0,32,0
5546,0,0,32,0
6699,0,0,32,0
6951,0,0,32,0
7596,0,1,32,0
7958,0,0,32,0
8111,0,0,32,0
10022,0,0,32,0
12053,0,0,32,0
13482,0,0,32,0
14250,0,1,32,0
14493,0,0,32,0
14951,0,0,32,1
14988,0,0,32,0
15477,0,0,32,0
16709,0,0,32,0
118,0,0,33,0
221,0,0,33,1
427,0,0,33,0
1374,0,0,33,0
1385,1,0,33,0
2754,1,0,33,0
3335,0,0,33,0
3387,0,0,33,1
3450,0,0,33,0
3776,0,0,33,0
4340,0,0,33,0
4740,0,0,33,0
5359,1,0,33,0
5609,0,0,33,0
5666,1,0,33,0
7568,0,0,33,0
7955,0,0,33,0
8798,0,0,33,0
9397,0,0,33,0
9502,1,0,33,0
9669,0,0,33,1
13197,0,1,33,0
13200,0,0,33,0
15498,0,0,33,0
16448,0,0,33,0
17237,0,1,33,0
11,0,0,34,0
331,1,0,34,0
390,0,0,34,0
688,0,0,34,0
809,0,0,34,0
811,0,0,34,1
971,0,0,34,0
1379,1,0,34,0
1514,0,0,34,0
2175,0,0,34,0
3594,1,0,34,1
4111,1,0,34,0
4114,1,0,34,0
4371,0,0,34,0
4483,1,0,34,0
4888,0,1,34,0
5159,0,0,34,0
5380,1,0,34,0
5805,0,0,34,0
6225,0,0,34,0
6539,0,0,34,0
7087,0,0,34,0
7686,0,0,34,0
9344,0,1,34,0
9725,1,0,34,0
11094,0,1,34,0
11097,0,0,34,0
14421,0,0,34,0
14546,0,0,34,0
14572,0,0,34,0
14754,0,1,34,0
14907,0,0,34,0
16127,0,0,34,0
16130,0,0,34,0
87,0,0,35,0
148,0,0,35,0
271,0,0,35,0
339,0,0,35,1
372,0,0,35,0
375,0,0,35,0
842,0,0,35,0
960,0,0,35,0
1611,0,0,35,0
1872,0,0,35,0
2594,0,0,35,0
2705,0,0,35,0
3719,0,0,35,0
4270,0,0,35,0
4655,0,0,35,0
6333,0,0,35,0
7375,0,0,35,0
7378,0,0,35,0
7772,0,0,35,0
8600,0,1,35,0
9741,0,1,35,0
10274,0,1,35,0
10948,0,0,35,0
11084,0,0,35,0
11536,0,0,35,0
13445,0,1,35,0
13688,0,1,35,0
14733,0,0,35,0
15142,0,1,35,0
15406,0,0,35,0
15451,0,0,35,0
120,0,0,36,0
919,1,0,36,0
1079,0,0,36,1
1218,0,0,36,1
1976,0,0,36,0
2482,0,0,36,0
2485,0,0,36,0
3771,0,0,36,0
4356,0,0,36,0
4380,0,0,36,0
4469,0,1,36,0
4472,0,1,36,0
5066,0,0,36,0
5069,0,0,36,0
5707,0,0,36,1
5808,0,0,36,0
6318,0,0,36,0
8833,0,0,36,1
10007,0,0,36,0
12662,0,0,36,0
13405,0,0,36,1
14267,0,1,36,0
14270,0,0,36,0
16146,0,1,36,0
16603,0,0,36,0
16892,0,0,36,0
17175,0,0,36,1
90,0,0,37,0
111,0,0,37,0
234,0,0,37,0
385,0,0,37,0
868,0,0,37,0
895,1,0,37,0
1493,1,0,37,1
1791,0,0,37,0
2873,0,0,37,0
3301,0,0,37,0
3453,0,0,37,0
3586,0,0,37,0
3763,0,0,37,0
4422,0,0,37,0
5300,0,0,37,0
7227,1,0,37,0
7295,0,0,37,0
7364,0,0,37,0
9245,0,1,37,0
13538,0,0,37,0
14403,0,0,37,0
15169,0,1,37,0
15172,0,0,37,0
846,0,0,38,0
885,0,0,38,0
1226,0,0,38,0
2101,0,0,38,0
2186,0,0,38,0
2382,0,0,38,0
2520,0,0,38,0
2523,0,0,38,0
2708,0,0,38,0
3347,0,0,38,0
3757,0,0,38,0
4320,0,0,38,0
4598,0,0,38,0
4706,0,0,38,0
5098,0,0,38,0
5137,0,0,38,0
5200,0,0,38,0
5750,0,0,38,0
5799,0,0,38,0
6218,0,0,38,0
6553,0,0,38,0
6559,0,0,38,0
7195,0,0,38,0
7521,1,0,38,0
8122,0,0,38,0
8685,0,1,38,1
8761,0,0,38,0
10256,0,0,38,0
10610,0,0,38,0
12200,0,1,38,0
196,0,0,39,0
199,0,0,39,0
1713,0,0,39,0
2183,0,0,39,0
2634,0,0,39,0
2719,0,0,39,0
2879,0,0,39,0
3530,0,0,39,0
4187,1,0,39,0
4392,0,0,39,0
4869,0,0,39,0
6599,0,0,39,0
6763,0,0,39,0
9161,1,0,39,0
9663,0,1,39,0
9666,0,0,39,0
10740,0,1,39,0
12127,0,1,39,0
13412,0,0,39,1
16489,0,1,39,0
553,0,0,40,0
728,0,0,40,0
940,0,0,40,0
1511,1,0,40,0
2031,0,0,40,0
2034,0,0,40,0
2927,0,0,40,0
2955,0,0,40,0
3430,0,0,40,0
3527,0,0,40,0
3853,0,1,40,0
5056,0,0,40,0
5178,0,0,40,0
5531,0,0,40,0
5625,1,0,40,0
5938,0,0,40,0
6563,0,0,40,0
7016,0,0,40,0
7039,0,0,40,0
7042,0,0,40,0
7328,0,1,40,0
7774,0,0,40,0
7936,1,0,40,0
8795,0,0,40,0
9826,0,0,40,0
14639,0,0,40,0
16737,0,1,40,0
298,1,0,41,0
581,1,0,41,0
604,0,0,41,0
863,0,0,41,0
2915,0,0,41,0
2918,0,0,41,0
2944,1,0,41,0
3059,0,1,41,0
3062,0,1,41,0
3345,0,0,41,0
3653,0,0,41,0
3918,1,0,41,0
4606,0,0,41,0
4626,0,0,41,0
4701,1,0,41,0
5653,0,0,41,0
7273,0,0,41,0
10160,0,0,41,0
11754,0,0,41,0
11967,0,1,41,0
14714,0,0,41,0
14756,0,1,41,0
15935,0,1,41,1
16669,0,1,41,0
16843,0,0,41,0
16955,0,0,41,0
232,0,1,42,1
364,0,1,42,0
449,0,0,42,0
789,1,0,42,0
1076,0,0,42,0
1418,0,0,42,0
1820,1,0,42,0
1835,0,0,42,0
2487,0,0,42,0
2490,0,0,42,0
2548,0,0,42,0
2842,0,0,42,0
3685,1,0,42,0
4307,0,0,42,0
4338,0,0,42,0
4435,1,0,42,0
4937,0,0,42,0
5212,0,0,42,0
5450,0,0,42,0
5656,0,0,42,0
6045,0,0,42,0
6266,1,0,42,0
6596,0,0,42,0
7151,0,0,42,0
7154,0,0,42,0
8186,0,0,42,0
8218,0,0,42,0
8801,0,0,42,0
9830,0,1,42,0
9833,0,0,42,0
10245,0,0,42,0
11117,0,1,42,0
13547,0,1,42,0
14063,0,1,42,0
14346,0,1,42,0
15520,0,0,42,0
15587,0,1,42,0
15590,0,0,42,0
447,0,0,43,0
753,0,0,43,0
756,0,0,43,0
1879,0,0,43,0
2664,1,0,43,0
3308,0,0,43,0
4001,0,0,43,0
4004,0,0,43,0
4017,0,0,43,0
4063,0,0,43,0
4295,0,0,43,0
4298,0,0,43,0
4788,0,0,43,0
4822,0,0,43,0
5197,0,0,43,0
5206,0,0,43,0
5458,0,1,43,0
6582,0,0,43,0
6809,1,0,43,0
6827,0,0,43,0
7678,0,0,43,0
8098,0,0,43,0
8860,0,0,43,0
9493,0,0,43,0
10806,0,0,43,0
13024,0,0,43,0
13955,0,1,43,0
15474,0,0,43,0
15763,0,0,43,0
394,0,0,44,0
1101,0,0,44,0
1180,0,0,44,0
1216,1,0,44,0
1238,0,0,44,0
2317,0,0,44,0
2985,0,0,44,0
3091,0,0,44,0
3580,0,0,44,0
3627,0,1,44,0
3774,0,0,44,0
3930,0,0,44,0
4060,0,0,44,0
4086,1,0,44,0
5340,0,0,44,0
6658,0,0,44,0
7320,0,0,44,0
17283,0,0,44,0
1715,0,0,45,0
1783,0,0,45,0
2179,0,1,45,0
2566,1,0,45,0
2592,0,0,45,0
2688,0,0,45,0
3167,0,0,45,0
3386,0,0,45,0
3808,0,0,45,0
4738,0,0,45,0
5725,0,0,45,0
5728,0,0,45,0
5832,1,0,45,0
6158,0,0,45,0
6429,0,0,45,0
6524,0,0,45,0
7080,0,0,45,0
7981,0,0,45,0
9060,0,0,45,0
818,0,0,46,0
912,0,0,46,0
976,1,0,46,0
1837,0,0,46,0
2132,1,0,46,0
2439,0,0,46,0
2589,0,0,46,0
3583,0,0,46,0
3688,0,0,46,0
3736,0,0,46,0
4122,0,0,46,0
4209,1,0,46,0
4444,1,0,46,0
5554,0,0,46,0
5966,1,0,46,0
6209,0,0,46,0
6212,0,0,46,0
6443,0,0,46,0
6859,1,0,46,0
7728,0,0,46,0
7734,1,0,46,0
8029,0,0,46,0
8070,0,1,46,0
9237,0,0,46,0
9496,0,1,46,1
9505,0,0,46,0
11662,0,0,46,0
15735,0,0,46,0
15744,0,0,46,0
15747,0,0,46,0
16079,0,1,46,0
584,0,0,47,0
979,0,0,47,0
1184,1,0,47,0
1221,0,0,47,0
3747,0,0,47,0
3805,0,0,47,0
3981,1,0,47,0
3988,0,0,47,0
4584,0,0,47,0
5161,0,0,47,0
5329,0,0,47,0
5802,1,0,47,0
5956,0,0,47,0
6115,0,0,47,0
6122,0,0,47,0
6585,0,0,47,0
6789,0,0,47,0
7922,1,0,47,0
9911,0,0,47,0
10331,0,0,47,0
13683,0,1,47,0
15804,0,0,47,0
36,0,0,48,0
116,0,0,48,0
194,0,0,48,0
700,0,0,48,0
1031,0,0,48,0
1060,0,0,48,0
1232,0,0,48,0
3573,0,0,48,0
3604,0,1,48,0
4211,0,0,48,0
4229,0,0,48,0
5867,0,0,48,0
6923,1,0,48,0
7271,0,0,48,0
7536,0,0,48,0
7630,0,0,48,0
9248,0,0,48,0
11149,0,0,48,0
12152,0,1,48,0
14782,0,0,48,0
559,0,0,49,0
1063,0,0,49,0
1172,0,0,49,0
1709,0,0,49,0
2619,0,0,49,0
3296,0,0,49,0
4006,0,0,49,0
4335,0,0,49,0
4704,0,0,49,0
5134,0,0,49,0
5869,0,0,49,0
6137,0,0,49,0
6205,0,0,49,0
6283,0,0,49,0
7976,0,0,49,0
7979,0,0,49,0
8101,0,0,49,0
9188,0,0,49,0
10977,0,1,49,0
11270,0,1,49,0
11659,0,0,49,0
16160,0,1,49,0
16474,0,1,49,0
16564,0,1,49,0
16944,0,1,49,0
109,0,0,50,0
1191,0,0,50,0
1223,0,0,50,0
1388,0,0,50,0
1599,1,0,50,0
2370,0,1,50,0
2602,0,1,50,0
3089,0,0,50,0
3298,0,0,50,0
3794,0,0,50,1
4795,0,0,50,0
4797,0,1,50,0
5585,1,0,50,0
7025,0,0,50,0
8045,0,0,50,0
8048,0,0,50,0
8124,0,0,50,0
9126,0,1,50,0
10926,0,0,50,0
11080,0,0,50,0
14972,0,0,50,0
15631,0,1,50,0
16965,0,0,50,0
1212,0,0,51,0
1383,0,0,51,0
3703,0,0,51,0
3898,0,0,51,0
4479,0,0,51,0
5438,0,0,51,0
5441,0,0,51,0
5768,0,0,51,0
6329,0,0,51,0
7192,0,0,51,0
12769,0,1,51,0
14353,0,0,51,0
15046,0,0,51,0
17136,0,1,51,0
434,0,0,52,0
991,0,0,52,0
1695,0,0,52,0
3106,0,0,52,0
4373,0,0,52,0
5112,0,0,52,0
5312,0,0,52,0
5505,0,0,52,0
6124,1,0,52,0
6127,0,0,52,0
6845,0,0,52,0
7586,1,0,52,0
7589,0,0,52,0
10873,0,0,52,0
11032,0,0,52,0
312,0,0,53,0
493,0,0,53,0
900,0,1,53,0
1495,0,0,53,0
1846,0,0,53,0
4132,1,0,53,0
4141,0,0,53,0
4670,0,0,53,0
4830,0,0,53,0
6533,0,0,53,0
6985,0,0,53,0
6992,0,0,53,0
8260,0,0,53,0
10543,0,0,53,0
12436,1,0,53,0
730,0,0,54,0
915,0,0,54,0
1300,0,1,54,0
1697,1,0,54,0
2757,0,0,54,0
2858,0,0,54,0
2861,0,0,54,0
4147,0,0,54,0
4302,0,0,54,0
4305,0,0,54,0
5114,0,0,54,0
5191,0,0,54,0
5343,0,0,54,0
